"genename","uniprot","mean_patient","mean_ctrl","mito","complex"
"TBC1D20","Q96BZ9;Q96BZ9-3",38141.3,34743.175,"nonmito",""
"TBC1D22A","Q8WUA7;Q8WUA7-4",63216.3,44464.52,"nonmito",""
"TBC1D23","Q9NUY8",68923.0333333333,72338.88,"nonmito",""
"TBC1D24","Q9ULP9;Q9ULP9-2",38141.4666666667,32766.8,"nonmito",""
"TBC1D2B","Q9UPU7",51810.2666666667,45382.28,"nonmito",""
"TBC1D4","O60343;O60343-2;O60343-3",38023.4333333333,38380.02,"nonmito",""
"TBC1D5","Q92609;Q92609-2",58337.2666666667,54601.26,"nonmito",""
"TBC1D8B","Q0IIM8",29306.8,39494.84,"nonmito",""
"TBC1D9B","Q66K14;Q66K14-2",73979.2666666667,78230.72,"nonmito",""
"TBCA","O75347",85380.7,112727.64,"nonmito",""
"TBCB","Q99426",357910.333333333,409256.6,"nonmito",""
"TBCC","Q15814",109302.666666667,99346.68,"nonmito",""
"TBCD","Q9BTW9",71054.8,80792.58,"nonmito",""
"TBCE","Q15813",53994.9666666667,70915.18,"nonmito",""
"TBCEL","Q5QJ74",139015.666666667,87020.88,"nonmito",""
"TBCK","Q8TEA7",27094.4,35278.74,"nonmito",""
"TBK1","Q9UHD2",64802.3,61576.94,"nonmito",""
"TBL1X","O60907;O60907-2",48982.5333333333,33174.88,"nonmito",""
"TBL1XR1","Q9BZK7",58746.4333333333,30244.36,"nonmito",""
"TBL2","Q9Y4P3",116639,94402.62,"nonmito",""
"TBL3","Q12788",64828.0333333333,75090.54,"nonmito",""
"TBRG4","Q969Z0",54679.2,61986.8,"mito",""
"TCAF1","Q9Y4C2",59778.2,56892.56,"nonmito",""
"TCEA1","P23193",104254.666666667,95451.94,"nonmito",""
"TCEAL3","Q969E4",41067.2666666667,39678.74,"nonmito",""
"TCEAL4","Q96EI5;Q96EI5-2",38178.5666666667,22284.86,"nonmito",""
"TCERG1","O14776;O14776-2",59972.9333333333,72404.04,"nonmito",""
"TCF25","Q9BQ70",27999.8666666667,29721.46,"nonmito",""
"TCIRG1","Q13488",168170.666666667,136694,"nonmito",""
"TCOF1","Q13428;Q13428-3;Q13428-4",43165.2333333333,39832.2,"nonmito",""
"TCP1","P17987",218249.333333333,285833.4,"nonmito",""
"TCP11L1","Q9NUJ3",35046.1666666667,78579.46,"nonmito",""
"TDRD7","Q8NHU6",30990.7333333333,19524.6,"nonmito",""
"TEAD1","P28347",70031.8,90446.2,"nonmito",""
"TECR","Q9NZ01",198802,158669.4,"nonmito",""
"TELO2","Q9Y4R8",21828.0333333333,32097.04,"nonmito",""
"TENT5A","Q96IP4;Q96IP4-2",42279.4,57857.05,"nonmito",""
"TEP1","Q99973;Q99973-2",27067.5,39051.55,"nonmito",""
"TERF2","Q15554",48851.7,61594.95,"nonmito",""
"TERF2IP","Q9NYB0",19109.6,24785.0825,"nonmito",""
"TES","Q9UGI8;Q9UGI8-2",171152,110068.9,"nonmito",""
"TEX10","Q9NXF1;Q9NXF1-2",48201.5333333333,59962.02,"nonmito",""
"TEX2","Q8IWB9;Q8IWB9-2",84898.5333333333,123300.66,"nonmito",""
"TEX264","Q9Y6I9",95001.3666666667,71037.78,"nonmito",""
"TFAM","Q00059",69458.4,66878.34,"mito",""
"TFB2M","Q9H5Q4",42777.6333333333,72478.22,"mito",""
"TFCP2","Q12800;Q12800-2;Q12800-3;Q12800-4",92450.9666666667,67788.3,"nonmito",""
"TFG","Q92734;Q92734-2;Q92734-3;Q92734-4",268066.666666667,211537.2,"nonmito",""
"TFIP11","Q9UBB9",68722.6333333333,59530.28,"nonmito",""
"TFRC","P02786",224254.333333333,188537,"nonmito",""
"TGFB1","P01137",48738.2333333333,72746.64,"nonmito",""
"TGFB1I1","O43294;O43294-2",185071,126592.14,"nonmito",""
"TGFBI","Q15582",145104.666666667,77079.04,"nonmito",""
"TGFBR1","P36897;P36897-2",56415.9666666667,34823.5,"nonmito",""
"TGFBR2","P37173;P37173-2",51921.2666666667,47207.46,"nonmito",""
"TGFBRAP1","Q8WUH2",59676.3,58143.38,"nonmito",""
"TGM2","P21980",318083,123608.24,"nonmito",""
"TGOLN2","O43493;O43493-3;O43493-5;O43493-7",58204.3,46606.92,"nonmito",""
"THBS1","P07996",340527.666666667,240333.8,"nonmito",""
"THBS2","P35442",152849,75630.48,"nonmito",""
"THBS3","P49746",53728.45,58430.32,"nonmito",""
"THEM6","Q8WUY1",37410.7666666667,63336.175,"nonmito",""
"THOC1","Q96FV9",44591.3666666667,42096.7,"nonmito",""
"THOC2","Q8NI27",19989.6333333333,30682.32,"nonmito",""
"THOC3","Q96J01",51051.8666666667,53272.36,"nonmito",""
"THOC5","Q13769",33507.5333333333,40246.7,"nonmito",""
"THOC6","Q86W42",77451.7,70862.7,"nonmito",""
"THOC7","Q6I9Y2",37815.6,48965.525,"nonmito",""
"THOP1","P52888",73852.7,90998.68,"nonmito",""
"THRAP3","Q9Y2W1",79789.7666666667,71145.9,"nonmito",""
"THTPA","Q9BU02",55200.3666666667,61277.4,"nonmito",""
"THUMPD1","Q9NXG2",57125.8666666667,55091.84,"nonmito",""
"THUMPD3","Q9BV44",52564.9,70198.26,"nonmito",""
"THY1","P04216",1137003.33333333,1208027.8,"nonmito",""
"THYN1","Q9P016",52070.0333333333,58288.88,"nonmito",""
"TIA1","P31483",56670.6666666667,84876.1,"nonmito",""
"TIAL1","Q01085",134217.666666667,145580.2,"nonmito",""
"TICAM2","Q86XR7-2",341973.666666667,265998.6,"nonmito",""
"TIGAR","Q9NQ88",161072.666666667,109723.22,"nonmito",""
"TIMM21","Q9BVV7",92306.5333333333,43333.82,"mito",""
"TIMM29","Q9BSF4",36577.4666666667,39265.34,"mito",""
"TIMM44","O43615",102358.633333333,88613.5,"mito",""
"TIMM50","Q3ZCQ8;Q3ZCQ8-2",131791.666666667,124372,"mito",""
"TIMMDC1","Q9NPL8",49443.0333333333,48840.88,"mito",""
"TIMP1","P01033",157557.666666667,155952.8,"nonmito",""
"TIMP2","P16035",77268.3333333333,51512.72,"nonmito",""
"TIMP3","P35625",165125,217456.4,"nonmito",""
"TIPRL","O75663",157296.666666667,126457.2,"nonmito",""
"TJAP1","Q5JTD0;Q5JTD0-2",35786,32839.16,"nonmito",""
"TJP1","Q07157",75739.9666666667,73314.16,"nonmito",""
"TJP2","Q9UDY2",29632.8333333333,50838.44,"nonmito",""
"TK1","P04183",42317.5333333333,58144.225,"nonmito",""
"TK2","O00142;O00142-2;O00142-3;O00142-6",126260,129756.72,"mito",""
"TKFC","Q3LXA3",61724.6,66390.24,"nonmito",""
"TKT","P29401;P29401-2",328295,287412.4,"nonmito",""
"TLCD3A","Q8TBR7;Q8TBR7-1",63807.0333333333,63956.2,"nonmito",""
"TLE1","Q04724",46690.5666666667,57019.7333333333,"nonmito",""
"TLN1","Q9Y490",262427,317981,"nonmito",""
"TLN2","Q9Y4G6",63418.3333333333,83405.4,"nonmito",""
"TM7SF3","Q9NS93",85241.5,79765.1,"nonmito",""
"TM9SF1","O15321",127025.333333333,127111,"nonmito",""
"TM9SF2","Q99805",173877.666666667,137054,"nonmito",""
"TM9SF3","Q9HD45",129208.666666667,116494,"nonmito",""
"TM9SF4","Q92544",121591.333333333,103669.72,"nonmito",""
"TMA16","Q96EY4",29232.8333333333,44426.66,"nonmito",""
"TMA7","Q9Y2S6",74159.9333333333,74552.38,"nonmito",""
"TMBIM1","Q969X1",396737.333333333,296244.8,"nonmito",""
"TMBIM6","P55061;P55061-2",75315.2,69674.66,"nonmito",""
"TMCO1","Q9UM00;Q9UM00-1;Q9UM00-2",375055.333333333,338334.4,"nonmito",""
"TMED1","Q13445",135928.666666667,126023,"nonmito",""
"TMED10","P49755",354035.333333333,331403.6,"nonmito",""
"TMED2","Q15363",272987.333333333,205439.8,"nonmito",""
"TMED3","Q9Y3Q3",87164.4666666667,79568.56,"nonmito",""
"TMED4","Q7Z7H5;Q7Z7H5-3",139813.333333333,155201.6,"nonmito",""
"TMED5","Q9Y3A6",155549.666666667,121685.4,"nonmito",""
"TMED9","Q9BVK6",308929,285898.6,"nonmito",""
"TMEM104","Q8NE00",224740.666666667,207363.2,"nonmito",""
"TMEM106B","Q9NUM4",85761.8,69060.22,"nonmito",""
"TMEM109","Q9BVC6",811879,643522,"nonmito",""
"TMEM11","P17152",115506,113873.08,"mito",""
"TMEM119","Q4V9L6",408110,195104.2,"nonmito",""
"TMEM120A","Q9BXJ8;Q9BXJ8-2",45843.8333333333,61518.94,"nonmito",""
"TMEM126A","Q9H061",91329.8666666667,86050.54,"mito",""
"TMEM147","Q9BVK8;Q9BVK8-2",69981.6,95846,"nonmito",""
"TMEM14C","Q9P0S9",150281.333333333,135878.8,"mito",""
"TMEM165","Q9HC07",165666,76786.68,"nonmito",""
"TMEM167A","Q8TBQ9",252834.333333333,422008,"nonmito",""
"TMEM167B","Q9NRX6",49742.4333333333,60473.95,"nonmito",""
"TMEM179B","Q7Z7N9",90732.4333333333,26784.1,"nonmito",""
"TMEM192","Q8IY95;Q8IY95-2",150292,67625.08,"nonmito",""
"TMEM199","Q8N511",33224,35297.85,"nonmito",""
"TMEM205","Q6UW68",172563.333333333,76413.82,"mito",""
"TMEM214","Q6NUQ4",70617.0666666667,87974.4,"nonmito",""
"TMEM222","Q9H0R3",48991.5333333333,22475.62,"nonmito",""
"TMEM231","Q9H6L2",149661.066666667,63541.6,"nonmito",""
"TMEM237","Q96Q45;Q96Q45-2;Q96Q45-3;Q96Q45-5",58534.8666666667,29523.8,"nonmito",""
"TMEM245","Q9H330",69399.5,38099.72,"nonmito",""
"TMEM263","Q8WUH6",84239.6666666667,79151.32,"nonmito",""
"TMEM30A","Q9NV96",117415.666666667,122895.2,"nonmito",""
"TMEM33","P57088",338716.666666667,324952,"nonmito",""
"TMEM41B","Q5BJD5",101510.366666667,98728.1,"nonmito",""
"TMEM43","Q9BTV4",288303.666666667,300501.8,"nonmito",""
"TMEM47","Q9BQJ4",65929.7333333333,93603.7,"nonmito",""
"TMEM59","Q9BXS4",69103.7,64862.34,"nonmito",""
"TMEM63A","O94886",98191.3333333333,59718.44,"nonmito",""
"TMEM65","Q6PI78",79493.8666666667,117270.54,"mito",""
"TMEM70","Q9BUB7",57305.8666666667,47597.06,"mito",""
"TMEM87A","Q8NBN3",68440.3333333333,53953.62,"nonmito",""
"TMEM87B","Q96K49;Q96K49-2",81772.5333333333,104531.24,"nonmito",""
"TMF1","P82094",29887.3333333333,35511.68,"nonmito",""
"TMOD2","Q9NZR1",61100.0333333333,66263.76,"nonmito",""
"TMOD3","Q9NYL9",156267.333333333,150594.6,"nonmito",""
"TMPO","P42166",64197.7333333333,80383.6,"nonmito",""
"TMPO","P42167",193145.333333333,183086.8,"nonmito",""
"TMSB10","P63313",82756.3333333333,85416.64,"nonmito",""
"TMSB4X","P62328",28742,29486.72,"nonmito",""
"TMTC3","Q6ZXV5;Q6ZXV5-2",92611.2666666667,92030.98,"nonmito",""
"TMX1","Q9H3N1",162480.333333333,124855.8,"nonmito",""
"TMX2","Q9Y320",74128.7666666667,93813.94,"nonmito",""
"TMX3","Q96JJ7",188655.666666667,191381.8,"nonmito",""
"TMX4","Q9H1E5",127283.666666667,148553.6,"nonmito",""
"TNC","P24821-4",113727,63505.78,"nonmito",""
"TNFAIP2","Q03169",44454.8666666667,25578,"nonmito",""
"TNFAIP8","O95379;O95379-2;O95379-3;O95379-4",67620.65,19084.6,"nonmito",""
"TNFRSF10B","O14763;O14763-2",46482.2,50535.92,"nonmito",""
"TNFRSF1A","P19438",43219.8666666667,46432.8,"nonmito",""
"TNKS1BP1","Q9C0C2",143881.333333333,102666.48,"nonmito",""
"TNPO1","Q92973;Q92973-2",120992.333333333,184548.8,"nonmito",""
"TNPO2","O14787",37446.5,45375.04,"nonmito",""
"TNPO3","Q9Y5L0",38021.8,49387.96,"nonmito",""
"TNS1","Q9HBL0",107222,74110.62,"nonmito",""
"TNS3","Q68CZ2",122579.666666667,67348.48,"nonmito",""
"TOLLIP","Q9H0E2",169435.333333333,134215.4,"nonmito",""
"TOM1","O60784",141227.333333333,137320.6,"nonmito",""
"TOM1L2","Q6ZVM7",54660.9666666667,106547.28,"nonmito",""
"TOMM34","Q15785",71230.4666666667,94915.16,"mito",""
"TOMM40","O96008",163150.333333333,136651,"mito",""
"TOMM70","O94826",59520,88875.56,"mito",""
"TOP1","P11387",64877.7333333333,79102.08,"nonmito",""
"TOP2A","P11388;P11388-2;P11388-3;P11388-4",28141.8333333333,37213.18,"nonmito",""
"TOP2B","Q02880;Q02880-2",49515.7333333333,76522.12,"nonmito",""
"TOP3B","O95985;O95985-2;O95985-3",17479.25,16861.836,"nonmito",""
"TOR1A","O14656",116970.666666667,102795,"nonmito",""
"TOR1AIP1","Q5JTV8",189422.666666667,133549,"nonmito",""
"TOR1AIP2","Q8NFQ8",34981.7,40990.94,"nonmito",""
"TOR1B","O14657",106248.333333333,143278.8,"nonmito",""
"TOX4","O94842;O94842-2;O94842-3",27561.9333333333,36952.32,"nonmito",""
"TP53BP1","Q12888;Q12888-2;Q12888-3",65262.8,63099.56,"nonmito",""
"TP53BP2","Q13625;Q13625-3",29008.8,44572.1,"nonmito",""
"TP53I11","O14683",97147.6333333333,32544.9666666667,"nonmito",""
"TP53I3","Q53FA7",213748.666666667,149799,"nonmito",""
"TP53RK","Q96S44",79531.3333333333,66520.3,"nonmito",""
"TPBG","Q13641",103610.566666667,166065.2,"nonmito",""
"TPD52L2","O43399;O43399-5;O43399-7",296259.333333333,304986.4,"nonmito",""
"TPI1","P60174;P60174-1",852588.333333333,629223.2,"nonmito",""
"TPM1","P09493-7",355002.333333333,175171.8,"nonmito",""
"TPM1","P09493-4",761477.333333333,360606.4,"nonmito",""
"TPM1","P09493-5",158486,117966.56,"nonmito",""
"TPM2","P07951-2",229838,138054.5,"nonmito",""
"TPM3","P06753-2",280881.333333333,273225,"nonmito",""
"TPM4","P67936",510137.333333333,390751.4,"nonmito",""
"TPM4","P67936-2",175415.666666667,46505.538,"nonmito",""
"TPMT","P51580",42150.7,85974.74,"nonmito",""
"TPP1","O14773",263601.666666667,161139.6,"nonmito",""
"TPP2","P29144",98599.9666666667,113963,"nonmito",""
"TPR","P12270",50545.9,55698.1,"nonmito",""
"TPRG1L","Q5T0D9",48993.3,53466.68,"nonmito",""
"TPRKB","Q9Y3C4;Q9Y3C4-3",30744.9333333333,31314.9,"nonmito",""
"TPST1","O60507",21502.5666666667,25305.72,"nonmito",""
"TPST2","O60704",125555.333333333,98677.9,"nonmito",""
"TPT1","P13693",235481,266047.6,"nonmito",""
"TRA2A","Q13595;Q13595-3;Q13595-4",140630.333333333,126772.4,"nonmito",""
"TRA2B","P62995;P62995-3",197275.333333333,182881.2,"nonmito",""
"TRADD","Q15628",90401.5,106409.92,"nonmito",""
"TRAM1","Q15629;Q15629-2",208688,145493.6,"nonmito",""
"TRAM2","Q15035",145537.666666667,94865.24,"nonmito",""
"TRAP1","Q12931;Q12931-2",90332.4333333333,116942.2,"mito",""
"TRAPPC1","Q9Y5R8",122965,137578.8,"nonmito",""
"TRAPPC11","Q7Z392",23625.2666666667,37053.94,"nonmito",""
"TRAPPC12","Q8WVT3",56489.2666666667,55090.88,"nonmito",""
"TRAPPC2L","Q9UL33;Q9UL33-2",145185,105089.975,"nonmito",""
"TRAPPC3","O43617;O43617-2",115250,138482.4,"nonmito",""
"TRAPPC4","Q9Y296",100223.433333333,83532.12,"nonmito",""
"TRAPPC5","Q8IUR0",83688.5666666667,85192.92,"nonmito",""
"TRAPPC6B","Q86SZ2",29553.8333333333,20549.08,"nonmito",""
"TRAPPC8","Q9Y2L5",34172.9666666667,24965.08,"nonmito",""
"TRAPPC9","Q96Q05;Q96Q05-2;Q96Q05-3",15633.4,13922.3,"nonmito",""
"TRIM16","O95361",34928.2333333333,49418.96,"nonmito",""
"TRIM2","Q9C040;Q9C040-2",36136.8,55181,"nonmito",""
"TRIM21","P19474",204261.666666667,75189.6,"nonmito",""
"TRIM22","Q8IYM9",88203.9,56772.78,"nonmito",""
"TRIM25","Q14258",200487,92364.02,"nonmito",""
"TRIM28","Q13263",114333.333333333,150135.8,"nonmito",""
"TRIM3","O75382;O75382-4",51734.7333333333,61343.42,"nonmito",""
"TRIM32","Q13049",58387.2666666667,59074.18,"nonmito",""
"TRIM38","O00635",42226.7333333333,23633.72,"nonmito",""
"TRIM4","Q9C037;Q9C037-2",50712.7333333333,48798.42,"nonmito",""
"TRIM5","Q9C035",61524.8666666667,93180.175,"nonmito",""
"TRIM56","Q9BRZ2",42693.5,53104.76,"nonmito",""
"TRIO","O75962",57788.6333333333,71589.44,"nonmito",""
"TRIOBP","Q9H2D6;Q9H2D6-2;Q9H2D6-3;Q9H2D6-5;Q9H2D6-7",75776.8666666667,116787,"nonmito",""
"TRIP10","Q15642",69863.6333333333,45903.36,"nonmito",""
"TRIP11","Q15643",48067.6666666667,53087.88,"nonmito",""
"TRIP12","Q14669-2",45965.2,52280.6,"nonmito",""
"TRIP13","Q15645",60963.1,87156.1,"nonmito",""
"TRIP4","Q15650",71365.9,72998.9,"nonmito",""
"TRIP6","Q15654",260115.333333333,123396.6,"nonmito",""
"TRMT1","Q9NXH9;Q9NXH9-2",49380.4,53835.76,"mito",""
"TRMT10C","Q7L0Y3",59973.1666666667,62725.44,"mito",""
"TRMT112","Q9UI30",265675.666666667,237555.6,"nonmito",""
"TRMT1L","Q7Z2T5",18964.3333333333,23143.2,"nonmito",""
"TRMT2A","Q8IZ69;Q8IZ69-2",40387.3,57516.05,"nonmito",""
"TRMT5","Q32P41",190659.333333333,167631.25,"mito",""
"TRMT6","Q9UJA5",75699.9666666667,79506.94,"nonmito",""
"TRNT1","Q96Q11;Q96Q11-2",59452.9666666667,61403.82,"mito",""
"TRPM4","Q8TD43;Q8TD43-3",50755.5666666667,54391.775,"nonmito",""
"TRPV2","Q9Y5S1",124161.666666667,75487.54,"nonmito",""
"TSC1","Q92574",41290.7666666667,25934.275,"nonmito",""
"TSC2","P49815;P49815-2;P49815-3;P49815-4;P49815-5",62772.7,48476.16,"nonmito",""
"TSC22D2","O75157;O75157-2",84322.5666666667,60857.18,"nonmito",""
"TSC22D4","Q9Y3Q8",50634.8,59970.4333333333,"nonmito",""
"TSFM","P43897",69755.3666666667,44901.6,"mito",""
"TSG101","Q99816",75447.9666666667,95736.56,"nonmito",""
"TSN","Q15631",252089.333333333,228497,"nonmito",""
"TSNAX","Q99598",124977.666666667,127473.6,"nonmito",""
"TSPAN10","Q9H1Z9",31665.8,40568.325,"nonmito",""
"TSPAN13","O95857",55346.3666666667,61884.46,"nonmito",""
"TSPAN6","O43657",88576.4333333333,38953,"nonmito",""
"TSPO","P30536",240618.333333333,235018.4,"mito",""
"TSPYL5","Q86VY4",60387.4,69835.425,"nonmito",""
"TSR1","Q2NL82",89806.5333333333,86145.34,"nonmito",""
"TSR2","Q969E8",116556.266666667,103213.9,"nonmito",""
"TSR3","Q9UJK0",107106.966666667,89270.06,"nonmito",""
"TSSC4","Q9Y5U2;Q9Y5U2-2",83940.8,65507.2,"nonmito",""
"TST","Q16762",104346,104169.46,"mito",""
"TTC1","Q99614",81872.5666666667,66568.2,"nonmito",""
"TTC13","Q8NBP0",35889.8666666667,51661.175,"nonmito",""
"TTC27","Q6P3X3",33526.2333333333,54767.38,"nonmito",""
"TTC28","Q96AY4",26857,24538.0333333333,"nonmito",""
"TTC37","Q6PGP7",52066,67372.8,"nonmito",""
"TTC39B","Q5VTQ0;Q5VTQ0-2;Q5VTQ0-3;Q5VTQ0-4",68987.5666666667,61756.225,"nonmito",""
"TTC39C","Q8N584",44791.1,53375.64,"nonmito",""
"TTC4","O95801",54356.7333333333,57088.98,"nonmito",""
"TTC5","Q8N0Z6",39578.8,30845.02,"nonmito",""
"TTC9C","Q8N5M4",29272.8,31059.475,"nonmito",""
"TTL","Q8NG68",60718.7,63426.35,"nonmito",""
"TTLL12","Q14166",85128.6,123764.32,"nonmito",""
"TTPAL","Q9BTX7",39734.3333333333,56383.82,"nonmito",""
"TTYH3","Q9C0H2;Q9C0H2-2;Q9C0H2-3",66848.5,48327.36,"nonmito",""
"TUBA1A","Q71U36;Q71U36-2",2062053.33333333,1867072,"nonmito",""
"TUBA1C","Q9BQE3",897800.666666667,347651,"nonmito",""
"TUBA4A","P68366;P68366-2",534018.666666667,345751.2,"nonmito",""
"TUBB","P07437",3738196.66666667,2676496,"nonmito",""
"TUBB2B","Q9BVA1",736021.666666667,588085.2,"nonmito",""
"TUBB3","Q13509",368930.333333333,416144.2,"nonmito",""
"TUBB4B","P68371",2196933.33333333,2307194,"nonmito",""
"TUBB6","Q9BUF5",1270740,887968.8,"nonmito",""
"TUBG1","P23258",81415.2,90470.4,"nonmito",""
"TUBGCP2","Q9BSJ2;Q9BSJ2-4",36149.6666666667,53272.94,"nonmito",""
"TUBGCP3","Q96CW5",42513.8,43313.66,"nonmito",""
"TUBGCP6","Q96RT7;Q96RT7-2;Q96RT7-3",32749.5333333333,24876.825,"nonmito",""
"TUFM","P49411",209943,196721.8,"mito",""
"TUSC3","Q13454;Q13454-2",134303.666666667,80685.44,"nonmito",""
"TUT7","Q5VYS8;Q5VYS8-6",25087.7666666667,39239.54,"nonmito",""
"TWF1","Q12792",216611.666666667,220778.8,"nonmito",""
"TWF2","Q6IBS0",158920.666666667,172513,"nonmito",""
"TWSG1","Q9GZX9",114618,81129.66,"nonmito",""
"TXLNA","P40222",64570.6,79913.06,"nonmito",""
"TXN","P10599",881119.333333333,726121.2,"nonmito",""
"TXN2","Q99757",68143.0666666667,45523.88,"mito",""
"TXNDC12","O95881",128517.333333333,149816.8,"nonmito",""
"TXNDC17","Q9BRA2",400106,310252,"nonmito",""
"TXNDC5","Q8NBS9",373272.666666667,430155.4,"nonmito",""
"TXNDC9","O14530",40367.5666666667,48989.12,"nonmito",""
"TXNIP","Q9H3M7;Q9H3M7-2",142264,74054.48,"nonmito",""
"TXNL1","O43396",227143,162993.2,"nonmito",""
"TXNL4A","P83876",47542.95,51047.62,"nonmito",""
"TXNRD1","Q16881;Q16881-3;Q16881-4",270235,291518.4,"mito",""
"TXNRD2","Q9NNW7;Q9NNW7-2",106700.666666667,74570.58,"mito",""
"TYMP","P19971;P19971-2",441577,44772.75,"nonmito",""
"TYMS","P04818",68374.9,113667.36,"nonmito",""
"U2AF2","P26368;P26368-2",224549.666666667,247709.6,"nonmito",""
"U2SURP","O15042;O15042-2",60837.4333333333,70539.46,"nonmito",""
"UACA","Q9BZF9",41475.9666666667,58562.32,"nonmito",""
"UAP1","Q16222;Q16222-3",102102.333333333,180192,"nonmito",""
"UAP1L1","Q3KQV9",204952,115658.18,"nonmito",""
"UBA1","P22314;P22314-2",248338.666666667,311204.2,"nonmito",""
"UBA2","Q9UBT2",102922.166666667,102786.58,"nonmito",""
"UBA3","Q8TBC4",84408.7333333333,97708.8,"nonmito",""
"UBA5","Q9GZZ9",113006.333333333,94221.48,"nonmito",""
"UBA6","A0AVT1",101337.333333333,120643.2,"nonmito",""
"UBA7","P41226",236735,71021.24,"nonmito",""
"UBAC1","Q9BSL1",54292.3333333333,51984.06,"nonmito",""
"UBAC2","Q8NBM4",158077,199296.8,"nonmito",""
"UBAP2","Q5T6F2",32420.0333333333,30152.35,"nonmito",""
"UBAP2L","Q14157;Q14157-5",95198.6,83143.12,"nonmito",""
"UBASH3B","Q8TF42",45010.9666666667,79414.74,"nonmito",""
"UBE2A","P49459",159508,161878.5,"nonmito",""
"UBE2D2","P62837",216545.666666667,184847,"nonmito",""
"UBE2E2","Q96LR5",158465.666666667,175186.8,"nonmito",""
"UBE2F","Q969M7;Q969M7-2;Q969M7-6",48226.7666666667,24616.34,"nonmito",""
"UBE2G1","P62253",59417.2666666667,56881.72,"nonmito",""
"UBE2H","P62256",69121.6666666667,63240.62,"nonmito",""
"UBE2I","P63279",146907.333333333,157658.6,"nonmito",""
"UBE2J1","Q9Y385",36248.6666666667,33007.02,"nonmito",""
"UBE2K","P61086",193898.333333333,173229.4,"nonmito",""
"UBE2L3","P68036;P68036-3",317043.666666667,280791.2,"nonmito",""
"UBE2L6","O14933",391719.666666667,89672.44,"nonmito",""
"UBE2M","P61081",233152.333333333,227657.2,"nonmito",""
"UBE2N","P61088",453094.333333333,396638,"nonmito",""
"UBE2O","Q9C0C9",38722,44047.94,"nonmito",""
"UBE2Q1","Q7Z7E8",70181.5333333333,57423.96,"nonmito",""
"UBE2R2","Q712K3",65459.1,59810.92,"nonmito",""
"UBE2V1","Q13404;Q13404-1;Q13404-2;Q13404-7",730155.333333333,844854.8,"nonmito",""
"UBE2V2","Q15819",354899,112697.16,"nonmito",""
"UBE2Z","Q9H832",123388,114492.88,"nonmito",""
"UBE3A","Q05086;Q05086-3",54394.5666666667,61648.6,"nonmito",""
"UBE3C","Q15386",61615.8666666667,70162.94,"nonmito",""
"UBE4A","Q14139;Q14139-2",57011.5333333333,85422.16,"nonmito",""
"UBE4B","O95155;O95155-2;O95155-4",42367.1,72149.64,"nonmito",""
"UBFD1","O14562",145367.333333333,165989,"nonmito",""
"UBL3","O95164",18173.5,33033.4,"nonmito",""
"UBL4A","P11441",43423.7333333333,48945.02,"nonmito",""
"UBL5","Q9BZL1",41199.7,48626.96,"nonmito",""
"UBLCP1","Q8WVY7",91530.8,85870.88,"nonmito",""
"UBQLN1","Q9UMX0",106458,149555,"nonmito",""
"UBQLN2","Q9UHD9",57219.4,103294.78,"nonmito",""
"UBR1","Q8IWV7",31054.1333333333,42167.78,"nonmito",""
"UBR2","Q8IWV8",35600.2333333333,40695.9,"nonmito",""
"UBR3","Q6ZT12;Q6ZT12-4",26814.6333333333,35803.675,"nonmito",""
"UBR4","Q5T4S7;Q5T4S7-2;Q5T4S7-3",64100.5333333333,84258.32,"nonmito",""
"UBR5","O95071;O95071-2",35268.4333333333,35269.3,"nonmito",""
"UBR7","Q8N806",41113.45,56420.7333333333,"nonmito",""
"UBTD2","Q8WUN7",54907.9666666667,54380.24,"nonmito",""
"UBTF","P17480-2",50651.9666666667,40350.34,"nonmito",""
"UBXN1","Q04323",140005.333333333,95942.34,"nonmito",""
"UBXN4","Q92575",143154,98810.96,"nonmito",""
"UBXN6","Q9BZV1",79927.4,85927.66,"nonmito",""
"UBXN7","O94888",49747.2,63553.86,"nonmito",""
"UCHL1","P09936",340697.333333333,226374,"nonmito",""
"UCHL3","P15374",77046.2,60063.3,"nonmito",""
"UCHL5","Q9Y5K5;Q9Y5K5-2;Q9Y5K5-3;Q9Y5K5-4",96243.9333333333,96586.36,"nonmito",""
"UCK2","Q9BZX2",77986.2666666667,81772.36,"nonmito",""
"UEVLD","Q8IX04",36688,33249.68,"nonmito",""
"UFC1","Q9Y3C8",163922.333333333,202664.4,"nonmito",""
"UFD1","Q92890;Q92890-1",152901.333333333,109603.9,"nonmito",""
"UFL1","O94874",100498.766666667,106665.58,"nonmito",""
"UFM1","P61960",82690.5666666667,84671.66,"nonmito",""
"UFSP2","Q9NUQ7",72012.4,53152.84,"nonmito",""
"UGDH","O60701",335566.666666667,334136.6,"nonmito",""
"UGGT1","Q9NYU2;Q9NYU2-2",129634.333333333,150158.6,"nonmito",""
"UGGT2","Q9NYU1",63581.2333333333,79451.08,"nonmito",""
"UGP2","Q16851",237091,197179.6,"nonmito",""
"UHRF1","Q96T88;Q96T88-2",24372.9,48666.96,"nonmito",""
"UMPS","P11172",71198.0666666667,92185.2,"nonmito",""
"UNC119","Q13432",79977.1,102765,"nonmito",""
"UNC119B","A6NIH7",75543.3666666667,61944.8,"nonmito",""
"UNC45A","Q9H3U1-2",75072.2333333333,92219.16,"nonmito",""
